"","type","RT"
"3066","word",495.37899854652
"3067","non-word",470.010802423696
"3068","non-word",403.765335678584
"3069","word",380.556473140695
"3070","word",431.696220079139
"3071","non-word",431.294767237535
"3072","word",416.681385062441
"3073","word",372.104258379711
"3074","word",453.141812434695
"3075","word",435.670917927197
"3076","non-word",467.774357341892
"3077","non-word",441.41991530509
"3078","non-word",454.894209743738
"3079","non-word",522.246396318051
"3080","non-word",466.455656662762
"3081","non-word",476.629811334413
"3082","non-word",462.53526555454
"3083","word",426.041639655172
"3084","word",413.3070733113
"3085","word",398.56943606045
"3086","word",457.966335627853
"3087","non-word",527.838462251061
"3088","word",446.401684918948
"3089","non-word",490.263654971463
"3090","non-word",514.092002872453
"3091","word",424.838292847584
"3092","word",418.242258131658
"3093","word",390.649210384539
"3094","non-word",428.692325358082
"3095","non-word",453.658555100792
"3096","word",389.691547484059
"3097","word",422.316023472474
"3098","non-word",503.487447286474
"3099","word",345.311051380368
"3100","word",456.490672062498
"3101","word",368.758613313847
"3102","word",405.030214242317
"3103","word",414.208491014791
"3104","non-word",464.318298539968
"3105","word",469.646938987858
"3106","word",439.421388007236
"3107","word",408.014703755251
"3108","non-word",504.318772542659
"3109","non-word",447.656084734828
"3110","word",410.070625200954
"3111","word",399.693110348699
"3112","non-word",491.172040005759
"3113","word",425.216385731305
"3114","word",405.655229080709
"3115","non-word",475.946680731932
"3116","non-word",513.931160869777
"3117","word",440.490034555863
"3118","non-word",456.909237324793
"3119","non-word",488.483409346403
"3120","word",342.047702423149
"3121","non-word",452.63143608967
"3122","non-word",435.874843066633
"3123","word",407.699360400709
"3124","non-word",460.995543694861
"3125","word",431.132785509861
"3126","word",444.916156553538
"3127","word",447.236190660764
"3128","word",417.691489071493
"3129","non-word",529.784131412763
"3130","word",438.942656952917
"3131","non-word",487.208046505011
"3132","word",440.485357494836
"3133","non-word",471.059996869781
"3134","word",439.595841429118
"3135","word",482.201757387755
"3136","word",443.986539850134
"3137","non-word",434.467291907324
"3138","word",428.739740226691
"3139","non-word",442.227296006945
"3140","word",449.1518838274
"3141","word",415.789880810463
"3142","non-word",424.043483191863
"3143","word",408.421023824127
"3144","word",415.149723587319
"3145","word",408.508642594709
"3146","word",398.168045643607
"3147","word",414.468079855355
"3148","non-word",467.115412836941
"3149","word",430.864314947068
"3150","non-word",453.258033534151
"3151","word",427.625082261305
"3152","word",365.004658562587
"3153","word",372.22786157712
"3154","word",395.201041735766
"3155","non-word",479.916915050914
"3156","word",392.369134822002
"3157","word",357.94729967283
"3158","word",417.891521006606
"3159","word",429.791437093384
"3160","word",423.655384596317
"3161","word",419.621927241823
"3162","non-word",460.793008263936
"3163","non-word",428.560844354351
"3164","non-word",480.43244986821
"3165","non-word",479.781644104324
"3166","non-word",452.086604709957
"3167","non-word",492.931448530486
"3168","non-word",477.234972458817
"3169","word",400.772578211518
"3170","word",461.569784788747
"3171","non-word",461.174513832002
"3172","non-word",466.442060348727
"3173","word",414.988511587749
"3174","non-word",478.581118873257
"3175","non-word",510.191747635593
"3176","non-word",454.4376292525
"3177","word",455.98377614123
"3178","word",454.563581525019
"3179","non-word",504.061184940226
"3180","word",411.602292519861
"3181","non-word",484.471084998061
"3182","non-word",525.194419739601
"3183","word",477.58630804905
"3184","non-word",440.661136276071
"3185","word",360.599974715943
"3186","non-word",433.809096468581
"3187","non-word",511.197082187565
"3188","non-word",508.553676959361
"3189","word",426.578373063147
"3190","word",451.188667704974
"3191","word",403.39507048342
"3192","word",435.482689576547
"3193","word",394.828229203999
"3194","non-word",457.793599298351
"3195","word",429.104203336761
"3196","non-word",467.84050984001
"3197","word",429.158890712862
"3198","word",423.497490804478
"3199","word",424.097068340642
"3200","non-word",536.139379367598
"3201","word",397.753869264587
"3202","word",411.883833772187
"3203","word",452.280132732277
"3204","word",378.810157994815
"3205","non-word",432.864699316135
"3206","non-word",470.952881121565
"3207","word",525.625823350727
"3208","word",410.87154418682
"3209","non-word",472.636894329477
"3210","word",388.46086125747
"3211","word",394.046630373949
"3212","non-word",424.74541641926
"3213","word",441.403955166958
"3214","word",357.322113010272
"3215","word",422.489735185713
"3216","non-word",477.936932883768
"3217","non-word",467.488858382768
"3218","word",445.746202588401
"3219","word",378.543710943509
"3220","non-word",457.118137980299
"3221","non-word",492.063716932461
"3222","non-word",553.773600267253
"3223","word",371.039154400288
"3224","non-word",460.444791476572
"3225","non-word",484.139806588102
"3226","word",408.743875193612
"3227","non-word",491.589140365831
"3228","word",436.753962220689
"3229","non-word",506.10487534455
"3230","non-word",493.618650475696
"3231","word",461.596315273164
"3232","word",405.751621946862
"3233","word",406.722532587557
"3234","non-word",454.751885609743
"3235","non-word",480.455316902521
"3236","word",445.089998054841
"3237","word",388.063294436672
"3238","word",423.164240132448
"3239","non-word",474.259205541185
"3240","non-word",516.760446162123
"3241","non-word",509.212411145949
"3242","word",381.030646287794
"3243","non-word",486.186015435648
"3244","non-word",451.257290001923
"3245","non-word",446.608567466302
"3246","non-word",462.034628690198
"3247","non-word",416.03634562175
"3248","non-word",516.277449948984
"3249","non-word",462.711573886488
"3250","word",376.47308984451
"3251","word",427.84013980131
"3252","non-word",523.888166018025
"3253","non-word",400.300572415694
"3254","non-word",474.70451431507
"3255","non-word",464.82037501659
"3256","non-word",429.609131806352
"3257","non-word",519.492735173454
"3258","non-word",490.62535207348
"3259","word",411.353684128267
"3260","non-word",439.377614607386
"3261","word",401.15811424337
"3262","non-word",476.911053449726
"3263","word",432.930134061944
"3264","word",387.021694434174
"3265","non-word",462.049280948809
"3266","non-word",475.36533744103
"3267","non-word",493.852756234211
"3268","word",490.996294843214
"3269","word",382.260397392403
"3270","word",442.158772309832
"3271","non-word",475.078686512851
"3272","non-word",495.022882149641
"3273","word",365.620897073681
"3274","word",464.122535742611
"3275","non-word",414.792025936764
"3276","word",434.739167610862
"3277","word",431.83852132545
"3278","non-word",443.760093616901
"3279","non-word",519.03642667108
"3280","non-word",467.297520187857
"3281","non-word",494.883553580322
"3282","non-word",434.716547125921
"3283","non-word",441.269006288073
"3284","non-word",488.102000274496
"3285","non-word",507.451622860222
"3286","non-word",422.429289947892
"3287","non-word",481.097093990818
"3288","non-word",454.072202874343
"3289","word",421.586196525236
"3290","word",446.839230727749
"3291","non-word",457.405902707594
"3292","word",389.950410168369
"3293","non-word",530.986168258475
"3294","word",415.115054683246
"3295","non-word",431.865686833535
"3296","word",417.621138718567
"3297","non-word",511.973336908883
"3298","word",397.463057208893
"3299","word",400.631787577501
"3300","non-word",459.750808523166
"3301","non-word",497.911375756109
"3302","word",436.891481338565
"3303","non-word",498.586486759623
"3304","word",357.8198731439
"3305","word",362.319850264538
"3306","non-word",455.207425637486
"3307","word",395.394377222682
"3308","non-word",512.78574400277
"3309","word",391.026752342728
"3310","non-word",511.931445786524
"3311","non-word",481.609210793826
"3312","word",433.345759141971
"3313","non-word",458.658083692291
"3314","word",463.701084565312
"3315","word",383.665808019741
"3316","word",448.131060493338
"3317","word",389.7142069618
"3318","non-word",492.484529363864
"3319","non-word",443.896931538159
"3320","word",424.406181906547
"3321","non-word",460.93726318421
"3322","non-word",486.482547038275
"3323","non-word",464.413083893573
"3324","non-word",436.071447479578
"3325","non-word",487.236168607527
"3326","word",441.993876856395
"3327","non-word",519.065939603324
"3328","non-word",506.395636185218
"3329","word",458.754326576188
"3330","non-word",472.18136530626
"3331","non-word",492.907242524809
"3332","word",384.958299316823
"3333","word",458.952690945701
"3334","word",410.862997698826
"3335","non-word",454.210290355746
"3336","non-word",516.883139842532
"3337","non-word",490.666298876237
"3338","word",373.269775991421
"3339","non-word",508.338702178063
"3340","non-word",438.458023107412
"3341","non-word",490.086962218855
"3342","non-word",447.54996754348
"3343","non-word",418.249395092755
"3344","word",418.530253945796
"3345","non-word",459.869279788298
"3346","non-word",470.604222475062
"3347","non-word",501.529020320964
"3348","non-word",459.688308584949
"3349","non-word",475.540693602016
"3350","non-word",408.345530099786
"3351","word",419.521294372365
"3352","word",440.4371428846
"3353","word",408.713829855758
"3354","word",458.326687846811
"3355","word",422.607108775226
"3356","non-word",511.19711408059
"3357","non-word",472.952063486607
"3358","non-word",467.210174295219
"3359","non-word",460.170115963856
"3360","word",435.253515426918
"3361","non-word",454.799829432302
"3362","non-word",443.725484637064
"3363","word",415.047307356809
"3364","non-word",518.460757367173
"3365","word",372.419820408559
"3366","word",383.701754002388
"3367","word",433.088307679421
"3368","word",427.286379278617
"3369","non-word",474.99149901498
"3370","non-word",432.932425054878
"3371","word",439.82051455589
"3372","non-word",499.175396976135
"3373","non-word",476.199414481695
"3374","non-word",435.857624979309
"3375","word",390.343568367258
"3376","non-word",470.480825969896
"3377","non-word",428.122107413721
"3378","non-word",470.512271347269
"3379","non-word",448.606564332816
"3380","word",413.130542882756
"3381","word",398.608172540337
"3382","word",322.303789075111
"3383","word",460.134362213721
"3384","non-word",417.568020154207
"3385","word",487.403304681208
"3386","non-word",474.247944655061
"3387","non-word",528.330847091091
"3388","word",363.12692438715
"3389","non-word",496.838099055232
"3390","word",406.485094622437
"3391","word",407.974081590947
"3392","non-word",518.721662301114
"3393","non-word",505.229214100459
"3394","word",380.781078662939
"3395","word",442.982566809578
"3396","non-word",448.610946397631
"3397","word",348.731800609312
"3398","word",432.338125973043
"3399","non-word",467.896885135396
"3400","non-word",463.800874891236
"3401","non-word",503.295163307872
"3402","non-word",483.360488219019
"3403","word",338.584730188298
"3404","word",392.053982968394
"3405","non-word",405.43401929985
"3406","word",444.320142154225
"3407","non-word",437.171484792613
"3408","word",435.137613927258
"3409","word",473.215527552403
"3410","non-word",470.866919073309
"3411","word",374.220465486798
"3412","word",413.356453552605
"3413","word",372.878391633249
"3414","word",437.330762471141
"3415","non-word",480.017582783085
"3416","word",331.108227369209
"3417","non-word",482.951447243904
"3418","word",400.325275515078
"3419","non-word",470.786391534104
"3420","word",432.646413678748
"3421","non-word",459.243920214045
"3422","word",378.570877783426
"3423","word",415.609318409176
"3424","non-word",460.693991324075
"3425","word",393.791300918616
"3426","word",424.373699223509
"3427","non-word",475.00931015125
"3428","non-word",465.515188141607
"3429","non-word",464.344542314777
"3430","word",450.178148885648
"3431","word",451.79590262887
"3432","word",447.552372289241
"3433","word",397.733874634107
"3434","word",361.613805790081
"3435","word",433.334651724155
"3436","word",405.130272881909
"3437","word",369.901114527742
"3438","non-word",439.429735501517
"3439","word",398.116393458747
"3440","word",426.840466577993
"3441","word",375.882604766708
"3442","word",423.396091043919
"3443","non-word",513.40437681247
"3444","word",405.140541515617
"3445","non-word",462.750927249797
"3446","word",386.665817203889
"3447","word",359.398837205031
"3448","word",447.865667767446
"3449","word",439.49916382407
"3450","word",451.149397511944
"3451","non-word",484.933086022926
"3452","word",451.617105916592
"3453","word",419.537012208935
"3454","non-word",472.359012283241
"3455","word",459.70259814123
"3456","non-word",459.380568035802
"3457","non-word",469.977095150829
"3458","word",466.26076403467
"3459","non-word",472.978725310076
"3460","non-word",472.164759898915
"3461","non-word",476.569577216409
"3462","word",438.658767664621
"3463","non-word",484.669856690232
"3464","non-word",458.454966185891
"3465","word",468.487171943595
"3466","non-word",535.978067343614
"3467","word",420.374788000359
"3468","non-word",502.352429751437
"3469","word",380.955025526432
"3470","word",413.327648453801
"3471","non-word",472.740862743192
"3472","word",481.593228217402
"3473","non-word",450.710016367229
"3474","non-word",409.784325799963
"3475","non-word",495.552737057777
"3476","word",421.633191470017
"3477","non-word",478.563395275646
"3478","word",390.329461666842
"3479","non-word",463.269088417855
"3480","non-word",428.557959834403
"3481","non-word",461.803865273206
"3482","word",380.217554172264
"3483","non-word",523.312503764182
"3484","word",436.379589926481
"3485","word",376.338906920513
"3486","word",433.040383591603
"3487","non-word",479.383779862688
"3488","non-word",461.983823144177
"3489","non-word",497.941503956058
"3490","non-word",494.309860352515
"3491","word",448.456084024554
"3492","word",340.346230498141
"3493","word",403.174262422841
"3494","non-word",508.264066581845
"3495","non-word",523.561426024835
"3496","word",406.560724768519
"3497","word",371.725332352971
"3498","word",476.178096393517
"3499","non-word",444.519096152169
"3500","non-word",428.588327419285
"3501","non-word",496.152380860527
"3502","non-word",460.798731499165
"3503","non-word",413.722745548077
"3504","word",460.776424366312
"3505","word",423.285067204095
"3506","word",393.864215610566
"3507","non-word",466.717319371632
"3508","word",419.725357333793
"3509","non-word",427.298842802007
"3510","word",464.291533540581
"3511","word",464.71111643222
"3512","non-word",452.34998263701
"3513","word",416.628452592339
"3514","non-word",457.777370375199
"3515","non-word",456.644102885111
"3516","word",431.890318686806
"3517","non-word",495.762630616341
"3518","word",415.040187638812
"3519","word",429.970709531241
"3520","non-word",455.777890972885
"3521","non-word",459.013630788739
"3522","word",419.852063925101
"3523","word",415.248792954145
"3524","non-word",469.707894061624
"3525","non-word",468.240352657935
"3526","non-word",449.01864782141
"3527","word",431.029813769216
"3528","non-word",481.171928699355
"3529","non-word",466.779564344663
"3530","word",376.870706970505
"3531","non-word",464.147171125197
"3532","non-word",495.554432781193
"3533","non-word",459.487540492377
"3534","non-word",466.140172660647
"3535","non-word",499.783242373408
"3536","word",419.239020062453
"3537","non-word",468.453738984818
"3538","non-word",448.362321775969
"3539","word",453.506199867708
"3540","non-word",464.394404842801
"3541","word",416.742661829033
"3542","non-word",444.958833711452
"3543","non-word",473.606135605841
"3544","non-word",513.547621965563
"3545","word",444.882650390449
"3546","word",426.681282892223
"3547","non-word",439.344547156689
"3548","word",370.680804639169
"3549","non-word",494.412083923001
"3550","word",404.930505402273
"3551","word",463.971582837027
"3552","non-word",439.039536334766
"3553","word",429.531721109178
"3554","non-word",438.061848282715
"3555","word",427.080075688363
"3556","word",433.354834795183
"3557","non-word",445.40707666507
"3558","non-word",480.659532504657
"3559","non-word",455.497504018117
"3560","non-word",438.239458166316
"3561","non-word",409.679291088575
"3562","word",423.10211159936
"3563","non-word",469.415063268924
"3564","word",440.723101711826
"3565","non-word",444.53336852487
"3566","word",419.289200526876
"3567","word",446.891222456853
"3568","non-word",467.615586788096
"3569","word",392.840718740859
"3570","non-word",458.384677589103
"3571","non-word",483.093391895695
"3572","non-word",475.812365851424
"3573","non-word",454.487241934306
"3574","word",447.675065137707
"3575","non-word",474.515979512703
"3576","non-word",458.778690939463
"3577","word",443.055245980448
"3578","non-word",426.344246412187
"3579","word",421.737164692484
"3580","word",413.919704933222
"3581","non-word",446.056253734406
"3582","word",425.508571530615
"3583","non-word",486.878316976783
"3584","non-word",460.807489822693
"3585","word",383.108904035874
"3586","non-word",417.306567461636
"3587","non-word",477.912813040444
"3588","non-word",470.911788298333
"3589","non-word",437.552972543873
"3590","word",440.422030464738
"3591","word",426.918952825268
"3592","word",407.472109063385
"3593","word",419.665190790918
"3594","non-word",370.125607784465
"3595","word",377.032424713043
"3596","non-word",494.300075676229
"3597","non-word",482.601779591401
"3598","non-word",415.910316571184
"3599","word",400.854982575565
"3600","non-word",527.629030877707
"3601","word",429.735154836352
"3602","non-word",455.043080884342
"3603","non-word",450.67582958513
"3604","non-word",435.219712391929
"3605","non-word",467.623955793231
"3606","non-word",479.439205014068
"3607","word",435.923264493621
"3608","non-word",505.53704663334
"3609","word",388.304968628856
"3610","word",417.712417366363
"3611","word",424.748141197292
"3612","non-word",435.536295801863
"3613","non-word",504.762485004141
"3614","word",439.359476676416
"3615","word",423.481475902124
"3616","non-word",484.268894595513
"3617","word",444.606915082895
"3618","non-word",509.277362909011
"3619","non-word",467.750899027277
"3620","word",419.377787009211
"3621","non-word",461.846525729002
"3622","non-word",500.550795101649
"3623","word",440.080952559034
"3624","word",457.299284644878
"3625","non-word",520.31010989754
"3626","word",394.212327855157
"3627","non-word",453.91982375156
"3628","non-word",464.420287228465
"3629","non-word",512.126764702434
"3630","word",434.343911956996
"3631","non-word",446.76459509352
"3632","word",373.726909817564
"3633","word",409.686165434465
"3634","word",380.822461208245
"3635","non-word",466.337248547197
"3636","word",464.579640297548
"3637","non-word",505.418476667397
"3638","non-word",424.714407301363
"3639","non-word",444.729958683891
"3640","word",416.41325835009
"3641","word",432.923014943906
"3642","non-word",421.037392679877
"3643","word",434.431404812496
"3644","non-word",441.418536787326
"3645","word",392.573172846647
"3646","non-word",440.465546258254
"3647","non-word",481.981586923021
"3648","non-word",538.751991410328
"3649","word",419.391297412354
"3650","non-word",549.884131271225
"3651","non-word",484.102693552264
"3652","non-word",459.068950559112
"3653","non-word",414.035689977453
"3654","word",371.245438053688
"3655","non-word",467.748912938537
"3656","non-word",489.244254097208
"3657","word",433.349408580099
"3658","non-word",482.795222721679
"3659","word",416.231319644688
"3660","non-word",507.705217832895
"3661","non-word",501.437799788086
"3662","word",390.934909310773
"3663","word",379.851970974439
"3664","non-word",474.43075812039
"3665","non-word",448.959673248367
"3666","word",434.265463223592
"3667","non-word",454.296593310745
"3668","word",375.679818486474
"3669","word",416.489590324613
"3670","word",405.369619371468
"3671","non-word",501.139598960071
"3672","non-word",496.237764667718
"3673","word",474.50771902142
"3674","word",439.72430038379
"3675","non-word",506.354806752859
"3676","non-word",475.063706761483
"3677","word",456.254566350503
"3678","non-word",466.420536143966
"3679","non-word",447.722758252123
"3680","word",405.321772244527
"3681","word",453.143155455429
"3682","non-word",488.788880389613
"3683","word",413.541430474786
"3684","non-word",491.058091172042
"3685","non-word",486.109502904973
"3686","non-word",465.411258365292
"3687","non-word",487.327990319414
"3688","word",446.311939769051
"3689","word",404.538832526065
"3690","non-word",484.646573932394
"3691","non-word",469.234510008136
"3692","word",404.692375288236
"3693","word",428.897448779149
"3694","word",458.284906073271
"3695","non-word",503.438685673273
"3696","non-word",470.413207618471
"3697","non-word",480.775031377555
"3698","non-word",419.343032691805
"3699","word",444.308462518032
"3700","non-word",450.184864358379
"3701","non-word",480.168185510433
"3702","word",396.844701917667
"3703","non-word",521.453005593358
"3704","word",395.162416979811
"3705","word",429.765475794558
"3706","word",410.926264533445
"3707","non-word",504.636851720395
"3708","non-word",467.787334215132
"3709","word",452.936035407226
"3710","word",419.043473091841
"3711","non-word",440.378148904938
"3712","word",404.836503012463
"3713","word",403.399634263813
"3714","non-word",504.57631009778
"3715","word",442.342197853242
"3716","non-word",479.997856601746
"3717","word",400.885665515905
"3718","non-word",429.013573187597
"3719","non-word",484.593099486595
"3720","word",400.06171320939
"3721","word",401.889306552306
"3722","non-word",460.086219859964
"3723","non-word",453.812828385217
"3724","non-word",429.275109907208
"3725","word",446.045137794522
"3726","non-word",435.831279215915
"3727","word",485.088941808095
"3728","non-word",489.810680027733
"3729","word",413.000262347782
"3730","word",453.380067144986
"3731","non-word",477.855463312809
"3732","non-word",482.939464455139
"3733","word",392.465303783047
"3734","word",414.759383011193
"3735","non-word",488.770984122741
"3736","word",412.3336345238
"3737","word",334.479323220069
"3738","non-word",505.035824180874
"3739","word",424.802011669383
"3740","word",474.49731996316
"3741","word",446.69071791047
"3742","non-word",513.430391911201
"3743","non-word",431.602019739972
"3744","non-word",460.814255194855
"3745","non-word",482.118337995651
"3746","non-word",415.741223758912
"3747","word",420.260097559673
"3748","word",442.518938964586
"3749","word",420.593608558724
"3750","word",409.7957952331
"3751","word",399.060543138222
"3752","non-word",462.177079610495
"3753","non-word",479.255700158321
"3754","word",436.818863411161
"3755","word",362.137995883028
"3756","word",433.268198067376
"3757","non-word",548.822940609239
"3758","word",421.195419126627
"3759","word",431.866892208176
"3760","word",419.743238130705
"3761","word",463.638950234042
"3762","non-word",501.051191681682
"3763","word",418.130848846941
"3764","non-word",512.579776610216
"3765","non-word",421.041104862351
"3766","word",430.726947999019
"3767","non-word",458.637611556518
"3768","non-word",470.272370171504
"3769","non-word",534.070640905293
"3770","word",455.599733666938
"3771","word",436.506676660393
"3772","word",387.019352287466
"3773","non-word",472.422379611787
"3774","word",493.927505764386
"3775","word",433.832532735053
"3776","word",450.32696858151
"3777","non-word",462.816148994775
"3778","word",402.892976630421
"3779","non-word",465.976615027301
"3780","non-word",460.550827142104
"3781","word",494.367475231842
"3782","non-word",442.468745795849
"3783","word",410.170922116716
"3784","non-word",517.242600913892
"3785","non-word",537.624193008639
"3786","word",397.54977739655
"3787","word",416.17755946368
"3788","word",418.067251259032
"3789","word",378.62663198175
"3790","word",417.729444276883
"3791","non-word",455.542119792017
"3792","non-word",464.08675757875
"3793","word",426.054180809566
"3794","word",440.326064227697
"3795","word",427.133201804981
"3796","word",453.721772735703
"3797","non-word",466.058638560582
"3798","non-word",489.335810557462
"3799","word",403.681534484429
"3800","non-word",443.183933704524
"3801","word",392.805467392921
"3802","word",383.412558241376
"3803","non-word",519.018880733452
"3804","non-word",477.39091572228
"3805","non-word",472.430357281036
"3806","word",427.127807705226
"3807","word",367.156194934689
"3808","word",409.629444288653
"3809","word",424.404817025641
"3810","non-word",529.79155606793
"3811","word",421.809402158667
"3812","non-word",517.966466667533
"3813","word",373.327421838347
"3814","non-word",429.466345909779
"3815","word",433.419568563968
"3816","word",459.442715763455
"3817","word",453.517661152464
"3818","non-word",462.931578816191
"3819","word",384.05943162101
"3820","word",451.719419746946
"3821","non-word",469.50294637329
"3822","word",423.214740744168
"3823","word",402.546140813808
"3824","non-word",449.473252797675
"3825","word",398.444770654734
"3826","non-word",504.381442131158
"3827","non-word",431.800995872607
"3828","non-word",498.569093160268
"3829","non-word",493.417035177833
"3830","non-word",463.438978765359
"3831","non-word",469.742881492056
"3832","non-word",462.293611055539
"3833","non-word",461.77659991517
"3834","non-word",476.963869330102
"3835","non-word",443.463498785769
"3836","word",357.760854287812
"3837","word",429.170300561057
"3838","word",377.634545308682
"3839","word",416.905058554218
"3840","word",423.441287185264
"3841","non-word",464.444939166338
"3842","non-word",464.788129330419
"3843","non-word",432.263285180433
"3844","word",398.756840012962
"3845","word",416.875368625892
"3846","non-word",428.946406175664
"3847","word",421.474398715179
"3848","word",442.722350382291
"3849","non-word",455.90829672743
"3850","non-word",539.956242080114
"3851","word",406.395545399834
"3852","non-word",470.213714363858
"3853","non-word",444.478666819694
"3854","word",396.409906190516
"3855","non-word",492.422061434001
"3856","word",438.762584559435
"3857","non-word",529.178706191399
"3858","word",416.768122788454
"3859","word",416.925553625228
"3860","word",381.737097630024
"3861","word",454.555384968854
"3862","non-word",437.349249567821
"3863","non-word",495.10054969626
"3864","word",390.956461499272
"3865","word",367.764361763575
"3866","word",396.394929090075
"3867","word",426.913629736915
"3868","word",401.678822482226
"3869","non-word",433.387684062488
"3870","non-word",505.201875024207
"3871","non-word",481.071407019446
"3872","non-word",473.824105091387
"3873","non-word",478.697221694619
"3874","word",422.353034026843
"3875","word",462.769017940903
"3876","non-word",508.240621783492
"3877","non-word",443.690704661509
"3878","word",423.643989214229
"3879","word",377.67215075008
"3880","non-word",485.209060068101
"3881","word",375.295681084178
"3882","non-word",475.155335916255
"3883","word",339.324993101925
"3884","non-word",438.585742781843
"3885","non-word",509.437606151128
"3886","non-word",513.952487732257
"3887","word",472.806191556214
"3888","non-word",479.402544235271
"3889","non-word",440.457605347052
"3890","non-word",462.180069436562
"3891","non-word",480.149648339031
"3892","word",429.921481641612
"3893","word",413.907276375328
"3894","word",445.175815389917
"3895","non-word",463.866525055903
"3896","word",403.929870781484
"3897","non-word",428.468877159309
"3898","non-word",483.143827651921
"3899","word",456.588986966559
"3900","word",430.642043850916
"3901","non-word",428.805327380991
"3902","non-word",446.696308920046
"3903","word",416.784940950807
"3904","non-word",456.510873170854
"3905","non-word",466.872146910449
"3906","word",429.446004912454
"3907","non-word",421.182623853276
"3908","non-word",481.440575651166
"3909","word",395.077330394951
"3910","word",468.34367560291
"3911","non-word",504.090326584019
"3912","word",426.691119422164
"3913","word",399.730414339797
"3914","word",437.181126598782
"3915","word",431.567260555766
"3916","word",408.856550779934
"3917","non-word",445.235242663841
"3918","word",401.996183855753
"3919","word",415.347088342327
"3920","word",432.435479340386
"3921","word",405.26516972243
"3922","non-word",462.786700215908
"3923","non-word",468.262092450207
"3924","non-word",454.694417285122
"3925","non-word",507.543695100323
"3926","non-word",517.219414835277
"3927","non-word",473.557076556838
"3928","word",467.714277075621
"3929","non-word",521.044633288583
"3930","non-word",529.787823126835
"3931","non-word",437.424146865039
"3932","non-word",462.840792486535
"3933","word",487.431155682349
"3934","non-word",481.561422761461
"3935","word",428.5693117328
"3936","word",447.942244522637
"3937","word",369.030242660823
"3938","word",391.044808803019
"3939","non-word",460.440026878804
"3940","non-word",490.109110058913
"3941","word",446.30275497275
"3942","word",425.283083497855
"3943","word",414.497032269623
"3944","non-word",522.220313723654
"3945","non-word",428.185510535713
"3946","non-word",485.682786407428
"3947","word",443.309996656503
"3948","word",432.764503561286
"3949","non-word",442.97529967473
"3950","non-word",496.294410879689
"3951","non-word",467.206354237311
"3952","non-word",424.734793552849
"3953","non-word",443.960085583636
"3954","non-word",477.311006732687
"3955","word",420.008874246298
"3956","word",401.771586584744
"3957","word",463.195795116768
"3958","non-word",495.09858282142
"3959","word",428.501682781413
"3960","non-word",464.769215979438
"3961","non-word",491.416904700764
"3962","non-word",478.340005307481
"3963","non-word",483.815954622945
"3964","non-word",446.205714353238
"3965","non-word",436.913993806085
"3966","word",438.149369371047
"3967","non-word",457.722003518129
"3968","word",467.268052049885
"3969","non-word",454.498438787094
"3970","word",440.142712964122
"3971","non-word",514.646443783982
"3972","word",393.528943828263
"3973","non-word",445.007589082639
"3974","word",396.100975933825
"3975","word",398.575593463036
"3976","word",425.778603910152
"3977","word",417.067476920056
"3978","word",373.60768854691
"3979","non-word",443.435703568079
"3980","word",397.153728071972
"3981","word",403.591207136648
"3982","non-word",464.071754544184
"3983","non-word",526.394216368089
"3984","non-word",439.559201924675
"3985","non-word",466.629196498779
"3986","non-word",479.729928479434
"3987","word",462.937384830332
"3988","word",440.032073112389
"3989","word",455.150069926824
"3990","word",432.410825854023
"3991","non-word",510.020583505017
"3992","non-word",429.157180114189
"3993","non-word",523.740727334017
"3994","word",444.251991652898
"3995","word",401.278765321741
"3996","non-word",498.700727285572
"3997","non-word",473.70334734114
"3998","non-word",507.390371002508
"3999","non-word",499.044220367171
"4000","non-word",517.67155217554
