"","type","RT"
"3080","word",496.299387826864
"3081","non-word",393.066479553352
"3082","non-word",434.091347976749
"3083","word",478.113314835332
"3084","non-word",440.790079899251
"3085","word",493.056010922546
"3086","word",516.928181301091
"3087","non-word",417.474794472381
"3088","non-word",469.511675800789
"3089","non-word",419.169222499725
"3090","word",491.781492556468
"3091","non-word",404.504099667018
"3092","non-word",431.471321833202
"3093","non-word",410.413852956794
"3094","word",482.547298473793
"3095","non-word",414.898082722208
"3096","non-word",457.641920206999
"3097","non-word",450.910935882479
"3098","word",443.860020547803
"3099","non-word",415.961519056803
"3100","word",438.638955725811
"3101","word",475.086188628059
"3102","non-word",451.812584692517
"3103","non-word",413.322551336582
"3104","non-word",386.033274664649
"3105","non-word",427.888365099466
"3106","word",492.530535750596
"3107","word",467.673236739082
"3108","word",482.577043831197
"3109","non-word",444.708051822248
"3110","word",495.855205809701
"3111","non-word",426.60432351634
"3112","word",467.913185578633
"3113","word",460.605674691466
"3114","non-word",410.71241681807
"3115","non-word",402.285426565483
"3116","non-word",397.346906844263
"3117","non-word",409.729137012384
"3118","non-word",467.558735252063
"3119","word",463.321305450828
"3120","non-word",441.005998851109
"3121","non-word",452.843565826335
"3122","non-word",427.360355532346
"3123","word",509.772185658067
"3124","non-word",445.715525701875
"3125","word",471.639774958582
"3126","non-word",421.49123746195
"3127","non-word",469.216168903863
"3128","word",449.844559339178
"3129","non-word",423.549446750547
"3130","non-word",395.693261426014
"3131","word",447.034678524224
"3132","non-word",379.936866959402
"3133","non-word",386.40962519304
"3134","non-word",428.752578129209
"3135","word",491.812537201347
"3136","word",494.201130301807
"3137","non-word",437.415093147992
"3138","word",495.763509580066
"3139","word",449.674994924185
"3140","non-word",451.85148242929
"3141","non-word",425.22750486285
"3142","word",457.746180406703
"3143","non-word",385.793232379589
"3144","non-word",432.918221925565
"3145","word",494.63015548854
"3146","non-word",407.880516217497
"3147","non-word",395.862110318081
"3148","word",447.088169920454
"3149","word",508.040473033413
"3150","word",455.552985848514
"3151","non-word",394.594296138249
"3152","word",445.087001203461
"3153","non-word",477.680397149275
"3154","word",507.93489547034
"3155","word",445.804057183572
"3156","non-word",416.825971274203
"3157","non-word",385.6239249969
"3158","non-word",421.960213077108
"3159","word",480.055577184341
"3160","non-word",434.998634495575
"3161","non-word",387.694396055483
"3162","non-word",427.537517169472
"3163","word",434.249748651039
"3164","word",526.898724456902
"3165","word",492.979665030388
"3166","word",506.867128454026
"3167","word",455.52897392397
"3168","non-word",468.674399184998
"3169","non-word",463.471680965728
"3170","word",465.958846170699
"3171","word",528.954211752001
"3172","non-word",418.90181694597
"3173","non-word",433.275238095917
"3174","word",489.126340211333
"3175","non-word",462.275074796847
"3176","non-word",399.979508492291
"3177","word",494.221050201911
"3178","word",510.184351778844
"3179","non-word",436.182959919127
"3180","non-word",453.848107863735
"3181","non-word",431.896795144875
"3182","non-word",338.828511612878
"3183","non-word",385.73809436655
"3184","non-word",424.771819640609
"3185","non-word",427.676905788931
"3186","word",451.178814267542
"3187","non-word",408.90179647978
"3188","word",501.090694770293
"3189","word",455.38469742659
"3190","non-word",409.042588669141
"3191","non-word",430.432940813748
"3192","non-word",387.778436572463
"3193","word",507.190388461672
"3194","non-word",459.204457426132
"3195","non-word",384.448612230456
"3196","non-word",371.234499827153
"3197","word",431.274165061724
"3198","non-word",416.563382604137
"3199","non-word",381.54698994822
"3200","non-word",377.713245523013
"3201","word",509.569178800216
"3202","word",521.520434436222
"3203","word",516.337979925605
"3204","non-word",425.382889166812
"3205","non-word",378.81252878866
"3206","word",481.855121155579
"3207","word",441.996120256001
"3208","non-word",382.134251068514
"3209","non-word",477.540777707884
"3210","word",509.621258378358
"3211","non-word",405.708289981223
"3212","word",475.014796814624
"3213","non-word",423.416490637437
"3214","non-word",383.598125791751
"3215","word",501.069518580061
"3216","non-word",441.928319700514
"3217","non-word",397.854998032233
"3218","non-word",509.489818819252
"3219","word",456.201329977354
"3220","word",452.094294395773
"3221","word",457.696239099097
"3222","non-word",374.116829863017
"3223","word",479.047699164865
"3224","non-word",364.063754069855
"3225","word",476.517605917615
"3226","word",522.13282881452
"3227","non-word",455.568435105585
"3228","word",418.285990529061
"3229","word",509.535498347481
"3230","non-word",459.008424280703
"3231","word",431.055860063399
"3232","word",454.565970831212
"3233","non-word",410.745773761935
"3234","non-word",442.064571013646
"3235","non-word",421.215503225521
"3236","word",470.690549642486
"3237","non-word",464.796716377551
"3238","non-word",399.111505532981
"3239","word",485.972742064451
"3240","word",493.605142473081
"3241","word",468.317361735328
"3242","word",462.648336872331
"3243","non-word",403.360020690263
"3244","word",413.186682663801
"3245","word",514.631485866604
"3246","word",493.455905127585
"3247","word",481.422651141493
"3248","non-word",428.550130003206
"3249","word",483.314312113379
"3250","non-word",434.222733659218
"3251","non-word",468.058471907505
"3252","non-word",401.133134162514
"3253","word",444.777179659775
"3254","word",435.860801962974
"3255","non-word",428.180446543297
"3256","non-word",396.778252009105
"3257","word",461.03912368757
"3258","non-word",416.595654332822
"3259","non-word",452.11707752947
"3260","word",409.255680298488
"3261","non-word",409.804290469885
"3262","word",443.817349360338
"3263","word",489.760997627987
"3264","word",515.881318317395
"3265","non-word",407.515038561894
"3266","word",483.169422785252
"3267","non-word",392.160874764094
"3268","non-word",447.842394220384
"3269","non-word",462.058145270683
"3270","word",435.915032423866
"3271","word",452.512563805704
"3272","non-word",375.078394525878
"3273","word",484.886734751536
"3274","non-word",433.805660059318
"3275","word",449.371467882392
"3276","non-word",379.065957354995
"3277","word",471.393705807593
"3278","non-word",430.338575089547
"3279","non-word",365.169025387276
"3280","word",447.194385359141
"3281","non-word",439.650424154977
"3282","non-word",394.042818644128
"3283","word",465.054780066994
"3284","word",443.971777565401
"3285","word",488.303809024256
"3286","non-word",434.701434852843
"3287","word",508.638300670141
"3288","non-word",470.916553221411
"3289","word",470.353674858069
"3290","non-word",417.952212115906
"3291","non-word",445.7473625925
"3292","word",502.613893214533
"3293","word",468.515297289252
"3294","non-word",401.339307516279
"3295","non-word",432.171296609983
"3296","non-word",396.624633510286
"3297","non-word",409.962613736455
"3298","non-word",450.66667872171
"3299","word",474.831987269661
"3300","word",459.507827665233
"3301","word",467.917018136855
"3302","word",557.874383499892
"3303","non-word",397.852094249125
"3304","word",506.877824932894
"3305","non-word",425.886048693844
"3306","word",499.134108693599
"3307","word",525.901961895866
"3308","word",486.908032895588
"3309","non-word",410.770637588296
"3310","word",506.170928323214
"3311","word",486.810144283995
"3312","non-word",398.592503906031
"3313","non-word",354.993405032566
"3314","non-word",437.382266054455
"3315","word",480.090454320079
"3316","non-word",437.93749975956
"3317","non-word",456.267964400591
"3318","non-word",378.268695843981
"3319","word",493.027958423642
"3320","non-word",398.368126385413
"3321","word",470.086766300924
"3322","non-word",415.272737074532
"3323","word",490.10061611444
"3324","non-word",459.972977284487
"3325","non-word",371.946765091201
"3326","non-word",489.599338141235
"3327","word",503.752040731278
"3328","non-word",439.373955174713
"3329","word",473.445946409346
"3330","word",536.355540580862
"3331","word",406.109949046038
"3332","non-word",442.389283743813
"3333","word",517.184696861234
"3334","word",459.497274985753
"3335","non-word",389.101966616024
"3336","word",484.433823364657
"3337","non-word",472.971669983457
"3338","non-word",363.238918289679
"3339","word",427.546571029059
"3340","non-word",411.797802308877
"3341","non-word",484.225960637527
"3342","word",471.967022048767
"3343","non-word",407.24480207662
"3344","word",458.855225427845
"3345","non-word",402.895524234587
"3346","word",479.941707688725
"3347","word",464.161470515902
"3348","word",418.241896464008
"3349","word",476.591042138162
"3350","non-word",456.996687747434
"3351","word",468.409934531527
"3352","non-word",405.971401846996
"3353","word",430.958648552691
"3354","non-word",426.430195909838
"3355","word",480.013421387224
"3356","word",459.651004451435
"3357","word",470.161479147229
"3358","word",467.634482664136
"3359","non-word",402.515749246523
"3360","word",416.352348083418
"3361","non-word",420.398859472792
"3362","non-word",380.184586914276
"3363","word",434.719990695388
"3364","word",473.781602103802
"3365","non-word",462.304700901521
"3366","non-word",424.232269035988
"3367","non-word",421.94419776455
"3368","non-word",406.192390425257
"3369","non-word",362.751121182355
"3370","non-word",452.96106267665
"3371","word",477.254928052697
"3372","non-word",439.728566609178
"3373","word",500.840116346379
"3374","word",456.205329349101
"3375","word",454.059179079024
"3376","word",452.334234070797
"3377","word",494.121272660912
"3378","non-word",406.241049405163
"3379","non-word",448.194767547444
"3380","word",414.465839019297
"3381","non-word",486.251883228853
"3382","non-word",462.7969111855
"3383","word",499.384348857467
"3384","word",479.153825131572
"3385","non-word",444.57462725934
"3386","word",487.497240143564
"3387","non-word",415.538290391153
"3388","word",476.087689342417
"3389","word",451.492038315223
"3390","non-word",368.630163777172
"3391","non-word",404.487407525189
"3392","non-word",369.368139848585
"3393","word",494.294613742595
"3394","word",448.286676496804
"3395","non-word",441.029725776128
"3396","word",482.787490401921
"3397","word",486.697215643885
"3398","non-word",448.523366982673
"3399","word",455.652825959248
"3400","word",452.091821664737
"3401","word",452.160819619356
"3402","word",538.990183128519
"3403","word",458.965164994972
"3404","word",511.842022064357
"3405","non-word",452.628439212376
"3406","non-word",417.035823300753
"3407","word",449.075283462412
"3408","word",463.667322436083
"3409","non-word",445.117962516702
"3410","word",539.126945325353
"3411","word",479.895513334919
"3412","word",454.994026668673
"3413","non-word",386.582544281182
"3414","word",444.724766380216
"3415","word",438.35400947349
"3416","word",481.001432576095
"3417","non-word",411.868023389165
"3418","word",410.313143583172
"3419","word",437.014060068721
"3420","non-word",417.497525642532
"3421","non-word",401.211959898588
"3422","word",475.251798803695
"3423","non-word",383.851424193731
"3424","word",477.662142074147
"3425","non-word",403.216850618389
"3426","non-word",465.167181623988
"3427","word",455.090118044388
"3428","non-word",420.715507281944
"3429","word",509.58529305284
"3430","non-word",397.800692356076
"3431","non-word",411.360851342516
"3432","word",400.238610956187
"3433","non-word",392.080622035008
"3434","word",542.72779044794
"3435","word",503.44622738462
"3436","word",446.340067010306
"3437","non-word",372.984053124966
"3438","word",479.385856705594
"3439","word",446.457842992815
"3440","non-word",469.827379711202
"3441","word",475.789982191492
"3442","non-word",480.061394241897
"3443","non-word",378.890367265023
"3444","word",467.463761808493
"3445","word",465.401647789683
"3446","non-word",445.937013509318
"3447","non-word",449.204890789572
"3448","word",442.789729837831
"3449","word",513.185705768264
"3450","word",479.052411795029
"3451","word",493.80000749676
"3452","word",489.280646944757
"3453","word",482.871374646986
"3454","non-word",455.640398654807
"3455","word",508.43391902106
"3456","word",449.151241122323
"3457","non-word",442.275141985668
"3458","non-word",463.48132781756
"3459","non-word",408.109281059101
"3460","non-word",427.716651827947
"3461","word",502.991506196266
"3462","word",452.218606756819
"3463","non-word",442.255887145577
"3464","word",487.22315169533
"3465","word",475.803009390021
"3466","non-word",501.976214254128
"3467","word",467.14127668446
"3468","non-word",424.112675972266
"3469","word",457.929390627253
"3470","word",454.2521808416
"3471","word",419.730942292036
"3472","word",479.036159576294
"3473","word",448.100275664372
"3474","non-word",400.109074842063
"3475","non-word",335.435948095327
"3476","non-word",423.709822795091
"3477","non-word",383.743742793342
"3478","non-word",389.498851024227
"3479","word",485.752451981656
"3480","non-word",435.801543346468
"3481","non-word",393.794711648629
"3482","non-word",384.299203089617
"3483","word",438.359960855394
"3484","word",419.313563220355
"3485","word",477.797398197307
"3486","non-word",416.970132141103
"3487","word",457.309458701437
"3488","non-word",421.321940796086
"3489","word",439.538582286297
"3490","word",452.666332802249
"3491","word",475.404507859073
"3492","word",471.141000201946
"3493","non-word",465.083525072436
"3494","word",443.773218554389
"3495","non-word",391.81484853467
"3496","non-word",432.159652880603
"3497","word",456.204860503521
"3498","non-word",409.096732991098
"3499","word",500.289112258623
"3500","non-word",335.805459288288
"3501","non-word",465.279344834611
"3502","word",482.714236085694
"3503","non-word",386.075907529008
"3504","non-word",438.647750497227
"3505","non-word",390.105718842292
"3506","non-word",430.643395397511
"3507","non-word",446.037639379557
"3508","non-word",452.181126566188
"3509","non-word",416.816000497304
"3510","word",480.853579755243
"3511","non-word",411.834817597519
"3512","non-word",402.403031711696
"3513","word",455.390520147666
"3514","word",525.063880795055
"3515","word",508.208189347002
"3516","non-word",366.127480612546
"3517","word",529.908131572286
"3518","word",545.162377124875
"3519","word",475.658576126151
"3520","non-word",397.320413422728
"3521","non-word",468.804696524136
"3522","word",484.846605196045
"3523","word",483.010045930178
"3524","word",467.857829265308
"3525","word",475.173455053539
"3526","word",405.139345644642
"3527","word",512.174739971843
"3528","word",433.779682491194
"3529","word",479.35903293054
"3530","non-word",403.600608135259
"3531","word",446.22196481303
"3532","non-word",469.021288555012
"3533","word",474.894670003473
"3534","non-word",447.378233581645
"3535","non-word",430.798921397473
"3536","word",481.627468833326
"3537","word",498.785658642919
"3538","word",468.529409869833
"3539","non-word",422.071200851292
"3540","word",449.072075882818
"3541","non-word",413.570796343017
"3542","non-word",391.02826434311
"3543","non-word",470.245028387772
"3544","word",495.524829815604
"3545","non-word",404.165477861852
"3546","word",436.557195632285
"3547","word",516.587433012092
"3548","non-word",395.107809849514
"3549","non-word",448.004912711568
"3550","word",497.144552208053
"3551","word",438.197675523457
"3552","word",469.78533570784
"3553","non-word",388.869397663874
"3554","non-word",397.953438364894
"3555","word",436.269851482454
"3556","word",457.17016968564
"3557","non-word",410.817961291126
"3558","word",427.591469992895
"3559","non-word",384.976205800182
"3560","word",483.431413557278
"3561","word",484.165323351782
"3562","word",487.634378580934
"3563","word",474.213656943468
"3564","non-word",355.636044887262
"3565","non-word",412.890170965157
"3566","non-word",430.071325892874
"3567","non-word",429.639443752659
"3568","non-word",481.338702519461
"3569","non-word",376.872978427038
"3570","word",431.224286055406
"3571","word",459.014950424635
"3572","non-word",406.562930945169
"3573","word",481.627974384033
"3574","word",459.244699685641
"3575","word",526.824114659714
"3576","non-word",494.860492080651
"3577","non-word",399.697549061274
"3578","non-word",453.537267744174
"3579","word",480.526735480227
"3580","non-word",466.569536751327
"3581","non-word",443.194339781364
"3582","word",445.177899817599
"3583","non-word",475.228049964557
"3584","word",477.586664494949
"3585","word",526.528477423353
"3586","word",455.478509676318
"3587","word",472.698157959652
"3588","non-word",407.740075471614
"3589","word",502.946060370854
"3590","word",423.788417445409
"3591","non-word",407.123980693845
"3592","non-word",445.266855500353
"3593","non-word",427.576112358895
"3594","non-word",444.041847317038
"3595","non-word",405.393502901755
"3596","word",545.177911815308
"3597","non-word",400.845468884162
"3598","word",417.301452081595
"3599","word",454.198128388683
"3600","word",432.438229254718
"3601","non-word",392.7494543995
"3602","non-word",420.062708199138
"3603","word",513.030855914119
"3604","word",442.753376444423
"3605","word",477.314876549291
"3606","word",495.99614078186
"3607","word",455.726633066397
"3608","non-word",400.353014153881
"3609","word",454.160791128321
"3610","non-word",377.702096912111
"3611","word",483.253179879073
"3612","non-word",449.556487185697
"3613","non-word",492.199489745878
"3614","word",464.797048002124
"3615","word",490.804729245348
"3616","non-word",386.967839961403
"3617","word",494.240932533822
"3618","non-word",455.772916425754
"3619","non-word",430.95273089387
"3620","non-word",443.516879757554
"3621","word",485.599892757819
"3622","non-word",447.723263734345
"3623","word",490.96853539612
"3624","non-word",386.877747917486
"3625","word",455.230246694104
"3626","word",446.516938493025
"3627","word",453.023678727856
"3628","non-word",409.442772110882
"3629","non-word",470.315820104879
"3630","word",461.258338735727
"3631","word",481.07021256898
"3632","word",438.425725623128
"3633","word",478.051678926986
"3634","non-word",426.264688481191
"3635","non-word",410.586581230589
"3636","word",487.034100636493
"3637","non-word",419.784262178697
"3638","non-word",460.877860581377
"3639","word",448.575644548072
"3640","non-word",435.494726736483
"3641","non-word",419.57759881088
"3642","word",461.34497107431
"3643","word",437.393835127925
"3644","non-word",408.394651972394
"3645","non-word",447.790859933187
"3646","word",437.177708781551
"3647","word",460.455682521086
"3648","word",457.921223886333
"3649","word",496.66453632464
"3650","word",419.039440249263
"3651","word",487.826768645596
"3652","non-word",407.722955441217
"3653","word",415.447225387811
"3654","non-word",399.418396168996
"3655","non-word",426.80443597452
"3656","word",525.171226233018
"3657","non-word",423.620520589556
"3658","word",437.614638970034
"3659","word",430.000373678136
"3660","non-word",438.785758064684
"3661","non-word",415.399445414855
"3662","non-word",449.460101759037
"3663","word",462.169397218818
"3664","word",440.256283256696
"3665","word",511.244589747873
"3666","non-word",479.956868769919
"3667","word",493.568562757964
"3668","word",485.161304136656
"3669","non-word",447.497057157408
"3670","word",460.817451978473
"3671","word",477.219698240055
"3672","non-word",470.631909436159
"3673","non-word",444.832884403244
"3674","non-word",427.826557832485
"3675","word",522.958733564012
"3676","non-word",445.2516221127
"3677","word",446.821233760026
"3678","non-word",409.771968522992
"3679","word",468.395293942644
"3680","word",478.291225385941
"3681","word",453.82804548162
"3682","word",496.372250506327
"3683","word",404.303576445475
"3684","word",477.703058087487
"3685","word",447.386626583928
"3686","word",462.389108530347
"3687","word",459.490059529188
"3688","word",472.28752865336
"3689","word",490.409982189117
"3690","word",424.448485913028
"3691","non-word",408.072487314838
"3692","word",543.906284041187
"3693","word",497.458208184659
"3694","non-word",392.314587244778
"3695","word",452.984707911156
"3696","non-word",398.253653677199
"3697","word",452.657285896372
"3698","non-word",428.809074990587
"3699","word",476.764682216534
"3700","word",506.35962481861
"3701","word",494.95272992098
"3702","non-word",391.074894063789
"3703","word",510.508062933271
"3704","non-word",466.155101117517
"3705","non-word",387.347664512587
"3706","word",418.119439197479
"3707","non-word",418.336333789048
"3708","word",448.601756881399
"3709","word",504.106855280589
"3710","non-word",414.561450686739
"3711","non-word",448.950720458646
"3712","non-word",381.823171452195
"3713","word",501.624595216104
"3714","word",441.587349220237
"3715","word",444.467372199918
"3716","word",471.397931176779
"3717","word",490.147637329509
"3718","word",426.912907966985
"3719","non-word",423.541020800652
"3720","word",471.441960023544
"3721","word",513.78258650551
"3722","word",497.529061392903
"3723","non-word",353.99882718442
"3724","non-word",445.540214966055
"3725","word",453.247297388531
"3726","word",447.374487024662
"3727","non-word",367.200497509168
"3728","non-word",432.621011904068
"3729","word",482.3125617045
"3730","non-word",443.021486033157
"3731","word",507.112413256895
"3732","non-word",411.295045665919
"3733","non-word",403.635184282236
"3734","word",486.453580743108
"3735","non-word",362.066983042365
"3736","non-word",405.414806258325
"3737","word",493.291988794184
"3738","non-word",449.758851372687
"3739","non-word",323.782654653419
"3740","word",400.668219249358
"3741","word",466.184591866357
"3742","non-word",387.851278944964
"3743","non-word",468.930402942475
"3744","non-word",419.528158797467
"3745","non-word",410.77582720733
"3746","non-word",451.107530973613
"3747","non-word",351.294324059604
"3748","word",432.393355199899
"3749","word",495.213893863063
"3750","non-word",408.888753868268
"3751","word",502.520050442618
"3752","non-word",423.299994930946
"3753","word",474.139176648567
"3754","non-word",421.633164528048
"3755","non-word",367.598217915573
"3756","non-word",386.02105827745
"3757","non-word",418.158048176874
"3758","word",453.429939129531
"3759","non-word",397.683107588242
"3760","word",472.171197319209
"3761","non-word",436.597502443059
"3762","word",488.417158969283
"3763","non-word",416.972826056944
"3764","word",485.199099614002
"3765","non-word",399.969600392507
"3766","non-word",442.845425032081
"3767","word",487.308217006885
"3768","non-word",418.353254332316
"3769","non-word",418.618170503003
"3770","word",494.702777862592
"3771","word",518.156682179732
"3772","non-word",451.881329378019
"3773","non-word",427.487735511837
"3774","non-word",424.765278445536
"3775","word",516.204551803218
"3776","non-word",382.324355351865
"3777","non-word",444.800922866441
"3778","word",420.19925595659
"3779","word",450.050011120717
"3780","non-word",433.263059042304
"3781","non-word",415.093233053165
"3782","non-word",422.913372746094
"3783","non-word",413.326955655498
"3784","word",470.000037804438
"3785","word",478.482883318733
"3786","word",500.536894133135
"3787","non-word",450.443843236703
"3788","word",447.295001963829
"3789","non-word",411.32092316364
"3790","non-word",379.629268002436
"3791","non-word",429.244864137225
"3792","non-word",417.326803937337
"3793","non-word",397.508477460596
"3794","word",464.436207772275
"3795","non-word",436.480616794359
"3796","non-word",404.515260338711
"3797","non-word",399.934673206431
"3798","word",482.82562002927
"3799","non-word",416.049453513044
"3800","non-word",426.349303009156
"3801","word",443.408383788098
"3802","word",398.918462319442
"3803","word",457.28808394608
"3804","non-word",446.925194884577
"3805","non-word",384.939707120904
"3806","word",519.465659439468
"3807","word",432.263791551254
"3808","non-word",403.853224004894
"3809","non-word",400.206027824332
"3810","word",490.011183637119
"3811","non-word",448.923513907441
"3812","non-word",440.601328127499
"3813","non-word",425.926160556105
"3814","word",456.733749476677
"3815","non-word",434.942917543708
"3816","word",481.160828082636
"3817","non-word",413.628262417375
"3818","word",525.022497919122
"3819","word",468.080709371937
"3820","word",458.137666938048
"3821","word",434.647657468779
"3822","non-word",415.768461381592
"3823","word",452.932474762953
"3824","word",435.053843765354
"3825","word",477.131761344786
"3826","non-word",380.329218543866
"3827","word",452.111068764103
"3828","word",428.050451943869
"3829","word",445.827255633594
"3830","non-word",482.964717615108
"3831","non-word",432.601076525916
"3832","word",425.299541486205
"3833","word",479.414515224009
"3834","non-word",366.713099078687
"3835","word",461.705569914042
"3836","non-word",383.234466834072
"3837","non-word",394.850050612685
"3838","word",431.223329240191
"3839","non-word",455.424854770292
"3840","non-word",364.062535816093
"3841","non-word",396.176255567248
"3842","non-word",412.445150978284
"3843","non-word",388.012106735264
"3844","non-word",418.750909134244
"3845","non-word",437.16101497433
"3846","non-word",419.19709242145
"3847","non-word",425.429772848967
"3848","non-word",387.811943831067
"3849","word",492.456674961673
"3850","word",479.16178529958
"3851","word",493.521548147598
"3852","word",498.015721109312
"3853","word",472.003144414257
"3854","word",472.809814800127
"3855","non-word",406.507546860745
"3856","non-word",421.281248807006
"3857","word",485.847469980167
"3858","word",467.017868261631
"3859","word",447.271945493321
"3860","non-word",439.106900263246
"3861","word",418.328085275507
"3862","non-word",365.879188675604
"3863","non-word",392.093690927731
"3864","word",471.59517623062
"3865","non-word",414.200025955248
"3866","non-word",419.226229506698
"3867","non-word",427.396602615135
"3868","non-word",402.743532954806
"3869","non-word",394.823937977144
"3870","word",495.578581153227
"3871","non-word",361.261583033307
"3872","word",467.339180663646
"3873","non-word",465.011396837856
"3874","non-word",387.589213807973
"3875","non-word",422.586850948964
"3876","non-word",441.935142552778
"3877","word",540.180039783871
"3878","non-word",449.806089598652
"3879","non-word",412.327555309771
"3880","non-word",381.104036625441
"3881","word",440.848997045538
"3882","non-word",408.06513512836
"3883","word",479.291903586666
"3884","word",478.042573477434
"3885","non-word",361.628868398606
"3886","non-word",461.048749853247
"3887","non-word",382.914647862566
"3888","word",467.35721019725
"3889","non-word",422.501202702755
"3890","word",495.127797947528
"3891","word",503.566768059113
"3892","non-word",399.690865377057
"3893","word",479.193289198896
"3894","word",497.062497442074
"3895","word",470.84249762457
"3896","word",385.114396565111
"3897","word",468.23426205033
"3898","word",470.612980456683
"3899","word",460.040938877445
"3900","non-word",396.292112268704
"3901","word",500.275628763964
"3902","non-word",379.822221062213
"3903","word",450.242795638809
"3904","non-word",381.131217132913
"3905","non-word",423.792093245014
"3906","word",465.765736953909
"3907","non-word",409.551182973163
"3908","non-word",447.938612599545
"3909","non-word",446.402500176015
"3910","non-word",468.120309587459
"3911","word",447.744051524389
"3912","word",426.142260324481
"3913","non-word",408.078426329064
"3914","word",460.043054779555
"3915","word",461.259354200859
"3916","word",475.696149537053
"3917","non-word",437.253840522315
"3918","non-word",452.801090055348
"3919","non-word",459.934954135674
"3920","non-word",417.100397235914
"3921","non-word",422.599704866962
"3922","word",456.140117546693
"3923","word",482.135796467705
"3924","word",514.549032417638
"3925","word",532.892525764847
"3926","non-word",382.855673613638
"3927","non-word",391.142898681753
"3928","non-word",462.998914864705
"3929","word",469.740004391565
"3930","word",451.257769869954
"3931","non-word",400.575631137534
"3932","non-word",439.696789695345
"3933","non-word",410.055099874769
"3934","non-word",444.301524469645
"3935","non-word",358.715321768094
"3936","non-word",440.542326430472
"3937","word",451.60711708286
"3938","word",463.758008366858
"3939","non-word",397.857685159384
"3940","word",411.907731980145
"3941","word",417.458695470322
"3942","word",477.18686142667
"3943","word",453.494146618803
"3944","non-word",428.999750096829
"3945","non-word",435.420826890764
"3946","non-word",376.239712349536
"3947","non-word",451.516170227042
"3948","non-word",399.137201636164
"3949","non-word",374.344115754593
"3950","word",458.754160080611
"3951","word",459.915387569525
"3952","non-word",479.483430162642
"3953","word",444.282782941537
"3954","non-word",452.886796884917
"3955","non-word",441.134621389101
"3956","non-word",422.678045374046
"3957","word",440.568782524297
"3958","word",446.561689907341
"3959","word",478.537854563361
"3960","non-word",390.937353731526
"3961","word",451.25080029009
"3962","non-word",377.154596509376
"3963","non-word",382.134865780328
"3964","word",535.253270714688
"3965","non-word",357.486183061661
"3966","non-word",424.878446255273
"3967","word",421.400513031614
"3968","word",473.888872405558
"3969","word",465.094330246489
"3970","non-word",410.28352914435
"3971","word",441.943768877065
"3972","word",482.443642947566
"3973","word",439.933181341148
"3974","non-word",455.402291240933
"3975","word",495.285538311592
"3976","non-word",424.084992093729
"3977","word",464.274862675187
"3978","word",498.788139742821
"3979","non-word",440.713785378468
"3980","word",448.512190992066
"3981","word",417.496232856095
"3982","non-word",419.584114609164
"3983","word",569.760740138302
"3984","non-word",414.941818937556
"3985","non-word",400.244589511877
"3986","word",494.231788612004
"3987","word",507.240253416081
"3988","word",462.746639086125
"3989","non-word",415.431150977037
"3990","word",504.298866930896
"3991","word",443.595782888101
"3992","non-word",456.908591192241
"3993","word",452.624263255849
"3994","non-word",399.511821448947
"3995","word",436.263341220181
"3996","non-word",480.453971602525
"3997","non-word",478.591524004141
"3998","word",466.969046331835
"3999","non-word",466.957956660458
"4000","non-word",393.375426266724
